               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.032341,            0.023731,           0.0038623,             0.77273,             0.73911,             0.80187,             0.52326,            0.022503,            0.018657,           0.0024533,             0.00535,             0.00535,             0.00535
                 157,            0.032916,            0.021653,           0.0036986,             0.73536,             0.74042,             0.77461,             0.49525,            0.022815,            0.018405,           0.0027135,             0.00532,             0.00532,             0.00532
                 158,            0.035283,             0.02159,           0.0044316,             0.82668,             0.74584,             0.82224,             0.53223,            0.022681,            0.018643,            0.002497,             0.00529,             0.00529,             0.00529
                 159,            0.033649,            0.025715,            0.004203,             0.80125,             0.76613,             0.82347,             0.53722,            0.022453,            0.018316,           0.0024055,             0.00526,             0.00526,             0.00526
                 160,            0.033696,            0.026221,            0.004113,             0.76365,             0.77255,             0.80899,              0.5266,            0.022646,            0.018343,           0.0024652,             0.00523,             0.00523,             0.00523
                 161,            0.033065,            0.023288,           0.0040376,             0.79103,             0.75106,               0.817,             0.53461,            0.022443,            0.018834,           0.0024775,              0.0052,              0.0052,              0.0052
                 162,            0.033277,            0.023203,           0.0042408,             0.74844,             0.75007,             0.80136,             0.52003,            0.022712,            0.019359,           0.0025849,             0.00517,             0.00517,             0.00517
                 163,            0.033634,            0.022849,           0.0041061,             0.74011,              0.8072,             0.82845,             0.54268,            0.022105,            0.018457,            0.002389,             0.00514,             0.00514,             0.00514
                 164,            0.032936,            0.022121,           0.0041378,             0.74688,              0.7859,             0.81526,             0.53508,            0.022296,            0.018199,           0.0024198,             0.00511,             0.00511,             0.00511
                 165,             0.03331,            0.022547,           0.0043833,             0.75407,             0.75383,             0.80102,             0.52655,            0.022461,            0.018413,           0.0024528,             0.00508,             0.00508,             0.00508
                 166,            0.033491,            0.024114,           0.0040951,             0.77123,             0.77693,             0.81605,             0.53448,            0.022499,            0.018376,           0.0024983,             0.00505,             0.00505,             0.00505
                 167,            0.032663,            0.023668,           0.0042331,             0.81209,              0.7554,             0.82761,             0.54034,            0.022392,            0.018282,           0.0023956,             0.00502,             0.00502,             0.00502
                 168,            0.034245,             0.02361,           0.0041124,             0.82583,             0.75284,             0.81584,             0.53097,            0.022408,            0.018277,           0.0023736,             0.00499,             0.00499,             0.00499
                 169,            0.032932,            0.023932,           0.0040634,             0.81056,             0.77205,             0.82876,             0.54809,            0.022039,            0.018099,           0.0022962,             0.00496,             0.00496,             0.00496
                 170,            0.033191,            0.023611,           0.0034906,             0.77298,             0.80948,             0.82804,             0.54534,             0.02191,            0.017973,           0.0022998,             0.00493,             0.00493,             0.00493
                 171,             0.03349,            0.023668,           0.0040535,             0.79225,              0.7893,             0.83147,             0.55203,            0.021832,            0.018064,           0.0023935,              0.0049,              0.0049,              0.0049
                 172,            0.031959,            0.024072,           0.0035247,             0.79341,             0.75174,             0.81514,             0.53962,            0.021748,            0.018149,           0.0025397,             0.00487,             0.00487,             0.00487
                 173,             0.03374,            0.024513,           0.0037762,             0.82724,             0.75873,              0.8248,             0.54343,            0.021841,            0.018243,           0.0025142,             0.00484,             0.00484,             0.00484
                 174,            0.032731,            0.024747,           0.0040695,             0.80025,             0.77958,             0.83234,             0.55124,            0.022129,            0.018153,            0.002432,             0.00481,             0.00481,             0.00481
                 175,            0.033177,            0.024946,           0.0038143,             0.82654,             0.76978,             0.82573,             0.54821,            0.021937,            0.017865,           0.0023133,             0.00478,             0.00478,             0.00478
                 176,            0.032878,            0.024224,           0.0035328,              0.8195,             0.78561,              0.8422,             0.55638,            0.021987,            0.018161,           0.0022117,             0.00475,             0.00475,             0.00475
                 177,            0.033503,            0.024289,           0.0037066,              0.8416,             0.77177,             0.83401,             0.54849,            0.021884,            0.017813,           0.0022841,             0.00472,             0.00472,             0.00472
                 178,            0.031792,            0.023641,           0.0038659,             0.81537,             0.76669,             0.83149,             0.54933,            0.022111,            0.018121,           0.0023037,             0.00469,             0.00469,             0.00469
                 179,            0.033016,            0.024452,            0.004097,             0.79632,             0.80134,             0.83976,             0.55734,            0.021564,            0.017766,           0.0022416,             0.00466,             0.00466,             0.00466
                 180,            0.032297,             0.02285,           0.0040497,             0.83989,             0.76809,             0.84506,             0.56393,            0.021415,            0.017697,           0.0021089,             0.00463,             0.00463,             0.00463
                 181,            0.032562,            0.022971,           0.0037979,             0.78689,             0.77972,             0.82077,             0.54248,            0.021548,            0.018149,           0.0022472,              0.0046,              0.0046,              0.0046
                 182,            0.033774,            0.024723,           0.0041506,             0.79818,             0.79813,             0.84106,             0.55666,            0.021391,            0.017738,           0.0022393,             0.00457,             0.00457,             0.00457
                 183,             0.03357,            0.024281,           0.0043038,             0.81324,             0.78741,             0.83483,             0.55518,            0.021374,            0.017977,           0.0021733,             0.00454,             0.00454,             0.00454
                 184,            0.032742,            0.024077,           0.0034968,             0.75776,             0.82299,             0.84247,             0.55094,            0.021851,            0.017963,            0.002147,             0.00451,             0.00451,             0.00451
                 185,            0.032274,            0.022484,           0.0037313,             0.79617,             0.78577,             0.83956,             0.55933,            0.021511,             0.01795,           0.0021691,             0.00448,             0.00448,             0.00448
                 186,             0.03197,            0.023799,           0.0041882,             0.80816,             0.77866,             0.83918,             0.55551,             0.02171,            0.017922,           0.0022504,             0.00445,             0.00445,             0.00445
                 187,             0.03208,            0.023213,            0.004028,              0.8464,             0.77057,              0.8389,             0.55243,              0.0217,            0.017871,           0.0021927,             0.00442,             0.00442,             0.00442
                 188,            0.032267,            0.022435,           0.0032136,             0.83416,              0.7863,             0.84845,             0.55785,            0.021396,            0.017742,           0.0020937,             0.00439,             0.00439,             0.00439
                 189,            0.032742,            0.021484,           0.0033907,             0.82584,             0.80074,             0.84901,             0.56247,            0.021593,            0.017782,           0.0020328,             0.00436,             0.00436,             0.00436
                 190,             0.03239,            0.024301,           0.0039063,             0.83888,             0.78149,             0.83741,             0.55466,            0.021503,            0.017904,           0.0021266,             0.00433,             0.00433,             0.00433
                 191,            0.032302,            0.023792,           0.0036416,             0.83751,              0.7811,             0.84518,             0.56373,            0.021477,            0.018192,           0.0020777,              0.0043,              0.0043,              0.0043
                 192,            0.031749,             0.02382,            0.003893,             0.82141,             0.79741,             0.84698,             0.56367,            0.021379,            0.017611,           0.0021035,             0.00427,             0.00427,             0.00427
                 193,             0.03284,            0.023357,           0.0034346,             0.83989,             0.79919,             0.85198,              0.5678,            0.021304,             0.01766,           0.0020194,             0.00424,             0.00424,             0.00424
                 194,            0.031295,            0.024065,           0.0034181,              0.8273,             0.80456,              0.8592,             0.57416,            0.021212,            0.017747,           0.0020099,             0.00421,             0.00421,             0.00421
                 195,            0.031727,            0.022987,           0.0033584,             0.86492,             0.77132,             0.85342,             0.57217,            0.021251,            0.017475,           0.0019434,             0.00418,             0.00418,             0.00418
                 196,             0.03209,            0.023951,           0.0034744,             0.82364,             0.81102,             0.85199,             0.57264,            0.021422,            0.017631,           0.0021062,             0.00415,             0.00415,             0.00415
                 197,            0.032314,            0.022804,           0.0037263,             0.82908,             0.79932,             0.85932,             0.56918,            0.021778,            0.017702,           0.0019737,             0.00412,             0.00412,             0.00412
                 198,            0.031972,            0.022008,           0.0036572,             0.79288,             0.81465,             0.85738,             0.57179,            0.021233,            0.017667,           0.0019707,             0.00409,             0.00409,             0.00409
                 199,            0.032042,            0.024693,           0.0035986,             0.82694,             0.78982,              0.8543,             0.56565,             0.02147,            0.017762,           0.0020177,             0.00406,             0.00406,             0.00406
                 200,            0.032913,             0.02414,           0.0033959,             0.86397,             0.78308,             0.85057,             0.56317,            0.021774,            0.017571,           0.0020234,             0.00403,             0.00403,             0.00403
                 201,             0.03205,            0.024465,           0.0034913,             0.84848,             0.78634,             0.85771,             0.56971,            0.021313,            0.017607,           0.0019461,               0.004,               0.004,               0.004
                 202,            0.033503,            0.025039,           0.0036608,             0.83813,             0.78241,             0.85362,             0.56988,            0.021424,            0.018049,           0.0019699,             0.00397,             0.00397,             0.00397
                 203,            0.031431,            0.022477,           0.0035268,             0.84157,             0.80091,             0.86468,             0.57634,            0.021488,            0.017709,           0.0018823,             0.00394,             0.00394,             0.00394
                 204,            0.031892,             0.02253,           0.0035559,             0.79236,             0.82141,             0.85236,             0.57573,            0.021099,            0.017459,           0.0019487,             0.00391,             0.00391,             0.00391
                 205,            0.031603,            0.022636,           0.0033697,             0.83878,             0.80535,             0.86888,             0.58214,            0.021156,            0.017344,           0.0019097,             0.00388,             0.00388,             0.00388
                 206,            0.031234,            0.021032,           0.0031901,             0.83481,             0.80382,             0.86153,             0.58617,            0.020634,            0.017166,            0.001886,             0.00385,             0.00385,             0.00385
                 207,            0.031878,            0.023091,           0.0035692,             0.84164,             0.79403,             0.85355,             0.57311,            0.021079,             0.01778,           0.0019295,             0.00382,             0.00382,             0.00382
                 208,            0.032411,            0.023234,           0.0032534,             0.82553,             0.80138,             0.86916,             0.58495,            0.020916,            0.017364,           0.0018785,             0.00379,             0.00379,             0.00379
                 209,            0.033019,            0.023701,           0.0032044,              0.8224,             0.81501,             0.86733,              0.5826,            0.021069,            0.017472,           0.0018886,             0.00376,             0.00376,             0.00376
                 210,            0.032229,            0.024633,           0.0035846,             0.79959,             0.80533,             0.84862,             0.56936,            0.021125,            0.017618,           0.0018738,             0.00373,             0.00373,             0.00373
                 211,            0.032002,            0.024234,           0.0037888,             0.82701,             0.78546,             0.83966,             0.55791,            0.021182,            0.017394,           0.0021681,              0.0037,              0.0037,              0.0037
                 212,            0.031456,            0.022032,           0.0035112,              0.8437,             0.79858,             0.86563,             0.58518,            0.020928,            0.017359,           0.0018417,             0.00367,             0.00367,             0.00367
                 213,            0.032916,             0.02182,           0.0036439,             0.84037,             0.80979,             0.87023,             0.58695,            0.021038,             0.01734,           0.0018993,             0.00364,             0.00364,             0.00364
                 214,            0.031967,            0.022882,           0.0039431,             0.85787,              0.8055,             0.87121,             0.58985,            0.020954,            0.017294,           0.0017885,             0.00361,             0.00361,             0.00361
                 215,            0.030464,            0.023054,           0.0030845,             0.84579,             0.80182,             0.87387,             0.58545,            0.020951,            0.017233,           0.0018363,             0.00358,             0.00358,             0.00358
                 216,            0.032092,            0.021492,           0.0036479,             0.86187,             0.80251,             0.87371,             0.58874,            0.020952,            0.017328,           0.0018188,             0.00355,             0.00355,             0.00355
                 217,            0.030931,            0.021204,           0.0033645,             0.87327,             0.79608,             0.87346,             0.58235,             0.02118,             0.01745,           0.0018186,             0.00352,             0.00352,             0.00352
                 218,            0.031301,            0.020988,           0.0031982,             0.88135,             0.78879,             0.87904,              0.5928,            0.021037,            0.017292,           0.0017556,             0.00349,             0.00349,             0.00349
                 219,            0.032976,            0.023411,           0.0039143,             0.88442,               0.805,             0.88108,             0.59004,            0.020691,            0.017234,           0.0017908,             0.00346,             0.00346,             0.00346
                 220,            0.031394,            0.023108,           0.0032216,             0.87775,             0.79355,             0.87267,             0.59053,            0.021142,            0.017288,           0.0018105,             0.00343,             0.00343,             0.00343
                 221,            0.031102,            0.024434,           0.0038585,             0.88315,             0.79634,              0.8795,             0.60215,             0.02052,            0.017081,           0.0017885,              0.0034,              0.0034,              0.0034
                 222,            0.031067,             0.02347,           0.0031459,             0.90332,             0.77305,             0.87922,             0.59579,            0.020651,            0.017094,            0.001807,             0.00337,             0.00337,             0.00337
                 223,            0.031338,            0.025263,           0.0036123,             0.86122,             0.79537,             0.87323,             0.59135,            0.020708,            0.017178,           0.0017846,             0.00334,             0.00334,             0.00334
                 224,            0.031572,            0.023042,           0.0034735,             0.81617,             0.82359,             0.87265,             0.58476,            0.020763,            0.017342,            0.001748,             0.00331,             0.00331,             0.00331
                 225,             0.03203,             0.02506,           0.0038562,             0.81619,             0.82482,             0.86824,             0.59166,            0.020522,            0.017133,           0.0017757,             0.00328,             0.00328,             0.00328
                 226,            0.031163,            0.023786,           0.0032171,             0.86078,             0.80681,             0.86955,             0.58057,            0.020711,            0.017251,           0.0018326,             0.00325,             0.00325,             0.00325
                 227,            0.031051,            0.021517,           0.0028135,             0.88668,             0.80982,             0.88392,             0.59633,            0.020665,            0.017103,           0.0016535,             0.00322,             0.00322,             0.00322
                 228,            0.031115,            0.023251,           0.0035422,             0.89089,             0.77884,             0.87458,             0.59109,            0.020548,            0.017091,           0.0017559,             0.00319,             0.00319,             0.00319
                 229,            0.030967,            0.024235,           0.0032027,             0.86605,             0.81558,             0.88698,             0.59634,            0.020749,             0.01713,           0.0017161,             0.00316,             0.00316,             0.00316
                 230,            0.031593,            0.023314,           0.0035787,             0.87227,             0.78418,             0.86699,             0.59401,            0.020386,            0.016993,           0.0017674,             0.00313,             0.00313,             0.00313
                 231,            0.030519,            0.021668,           0.0030703,              0.8679,              0.7969,             0.87657,             0.59596,             0.02049,             0.01716,           0.0017199,              0.0031,              0.0031,              0.0031
                 232,              0.0296,            0.021584,            0.002459,             0.88726,             0.79357,             0.88538,              0.6023,            0.020516,            0.017075,           0.0016392,             0.00307,             0.00307,             0.00307
                 233,            0.030903,            0.023612,           0.0028681,             0.86212,             0.80738,             0.87562,             0.58439,            0.020733,            0.017224,           0.0017141,             0.00304,             0.00304,             0.00304
                 234,             0.03155,            0.022333,           0.0030985,             0.86522,             0.80357,             0.87478,             0.59112,             0.02069,             0.01721,           0.0017348,             0.00301,             0.00301,             0.00301
                 235,            0.031485,             0.02144,           0.0036371,              0.8485,             0.80927,              0.8719,             0.58917,            0.020404,            0.017202,           0.0017602,             0.00298,             0.00298,             0.00298
                 236,            0.030622,            0.022687,           0.0031592,             0.88347,              0.8092,              0.8821,             0.59274,             0.02051,             0.01694,           0.0016772,             0.00295,             0.00295,             0.00295
                 237,            0.031171,            0.023463,            0.003085,             0.85627,             0.83145,             0.88084,             0.59639,            0.020584,            0.016998,           0.0016494,             0.00292,             0.00292,             0.00292
                 238,            0.031801,            0.023668,           0.0034376,             0.88058,             0.80564,             0.88266,             0.59991,            0.020283,            0.016916,            0.001613,             0.00289,             0.00289,             0.00289
                 239,              0.0305,             0.02268,           0.0031261,             0.87085,             0.80396,              0.8846,             0.59587,            0.020716,            0.017068,           0.0016269,             0.00286,             0.00286,             0.00286
                 240,            0.030036,            0.021197,           0.0030197,             0.89667,             0.80585,             0.88749,             0.60035,            0.020411,            0.017049,           0.0015924,             0.00283,             0.00283,             0.00283
                 241,            0.031605,            0.022472,           0.0035737,             0.85943,             0.82229,             0.88825,             0.60361,            0.020339,            0.017041,           0.0016193,              0.0028,              0.0028,              0.0028
                 242,            0.030061,            0.021644,           0.0030956,             0.87184,             0.80673,             0.89367,             0.60603,            0.020305,            0.017035,           0.0016084,             0.00277,             0.00277,             0.00277
                 243,             0.02964,            0.021875,           0.0030757,             0.90749,             0.79358,             0.88279,              0.6003,            0.020413,            0.017058,           0.0015951,             0.00274,             0.00274,             0.00274
                 244,              0.0311,            0.021684,           0.0033064,             0.88275,             0.81748,             0.88374,             0.59795,            0.020316,            0.016855,           0.0016153,             0.00271,             0.00271,             0.00271
                 245,            0.030644,            0.022894,            0.003399,             0.87987,             0.81422,             0.88783,              0.6033,            0.020249,            0.016859,           0.0016416,             0.00268,             0.00268,             0.00268
                 246,            0.031288,            0.023788,           0.0033727,             0.88215,             0.81815,             0.89582,             0.60573,            0.020399,            0.017076,           0.0016327,             0.00265,             0.00265,             0.00265
                 247,             0.03189,            0.021407,           0.0033619,             0.87193,             0.80966,             0.88104,             0.60015,            0.020214,            0.016839,           0.0016502,             0.00262,             0.00262,             0.00262
                 248,            0.031831,            0.023751,            0.003221,             0.87239,             0.81507,             0.88252,             0.59338,            0.020262,            0.016866,           0.0016365,             0.00259,             0.00259,             0.00259
                 249,            0.030258,            0.022149,           0.0031407,             0.87677,             0.82263,             0.89275,             0.60561,            0.020355,             0.01687,           0.0015907,             0.00256,             0.00256,             0.00256
                 250,            0.031464,            0.023942,           0.0035215,             0.86312,             0.80759,             0.88119,             0.59664,            0.020353,            0.016885,           0.0016289,             0.00253,             0.00253,             0.00253
                 251,            0.032307,             0.02386,           0.0037248,             0.87651,             0.80572,             0.88482,             0.60191,            0.020183,            0.017067,           0.0015955,              0.0025,              0.0025,              0.0025
                 252,             0.03104,            0.020171,           0.0033715,             0.81638,             0.84917,             0.87945,             0.60063,            0.020085,            0.016845,           0.0016799,             0.00247,             0.00247,             0.00247
                 253,            0.030907,            0.022388,           0.0035201,              0.8601,             0.83024,             0.89608,             0.60455,            0.020379,            0.017018,            0.001532,             0.00244,             0.00244,             0.00244
                 254,             0.03006,             0.02154,           0.0027923,              0.8823,             0.80999,             0.88701,             0.60025,             0.02025,             0.01689,           0.0015811,             0.00241,             0.00241,             0.00241
                 255,            0.030601,            0.022607,           0.0030902,             0.87933,             0.81911,             0.89547,             0.60912,             0.02009,            0.016952,           0.0015226,             0.00238,             0.00238,             0.00238
                 256,            0.031183,            0.021387,           0.0037671,             0.88599,              0.8114,             0.89024,             0.59981,            0.020223,            0.016846,            0.001556,             0.00235,             0.00235,             0.00235
                 257,            0.029339,            0.020633,           0.0029399,             0.93145,             0.78155,             0.88615,             0.60521,            0.020059,             0.01673,            0.001534,             0.00232,             0.00232,             0.00232
                 258,            0.030571,             0.02282,           0.0032897,             0.89763,             0.80351,             0.89278,             0.60845,            0.019847,              0.0166,           0.0015447,             0.00229,             0.00229,             0.00229
                 259,            0.030704,            0.021707,            0.003012,             0.84901,             0.84444,             0.89736,             0.61028,            0.019995,            0.016703,           0.0015591,             0.00226,             0.00226,             0.00226
                 260,            0.029821,             0.02284,           0.0029433,             0.90309,             0.80397,             0.90183,             0.61153,            0.020033,            0.016765,           0.0015209,             0.00223,             0.00223,             0.00223
                 261,            0.030283,            0.021672,           0.0031818,             0.89779,             0.81388,             0.89899,             0.60494,            0.019883,            0.016896,           0.0014811,              0.0022,              0.0022,              0.0022
                 262,             0.03004,            0.022897,           0.0028796,              0.9038,             0.80213,             0.89508,             0.60238,            0.019924,            0.016841,           0.0014613,             0.00217,             0.00217,             0.00217
                 263,            0.030323,            0.021071,           0.0030275,             0.92101,             0.79407,              0.9012,             0.61101,            0.019976,            0.016668,           0.0015089,             0.00214,             0.00214,             0.00214
                 264,            0.030538,            0.021474,           0.0031351,             0.90107,             0.81293,              0.8987,             0.60791,            0.019855,            0.016494,           0.0014617,             0.00211,             0.00211,             0.00211
                 265,            0.030424,            0.021258,           0.0030518,             0.91142,              0.8006,             0.90041,             0.61628,            0.019802,            0.016586,           0.0014882,             0.00208,             0.00208,             0.00208
                 266,            0.030968,            0.021864,           0.0031299,             0.85055,             0.85218,             0.90238,             0.61291,            0.019903,            0.016702,           0.0014826,             0.00205,             0.00205,             0.00205
                 267,             0.02989,            0.021935,           0.0029359,             0.92892,             0.78985,             0.89837,             0.61149,            0.019853,             0.01654,           0.0014439,             0.00202,             0.00202,             0.00202
                 268,            0.029941,            0.022451,           0.0029036,             0.92782,             0.79578,             0.90049,             0.61642,            0.019903,             0.01678,           0.0014208,             0.00199,             0.00199,             0.00199
                 269,            0.030024,             0.02176,           0.0028289,             0.89957,             0.81998,             0.89391,             0.61049,            0.019858,            0.016612,            0.001441,             0.00196,             0.00196,             0.00196
                 270,            0.029498,            0.022264,           0.0029608,              0.9154,             0.80964,             0.90133,             0.61402,            0.019905,            0.016578,           0.0014224,             0.00193,             0.00193,             0.00193
                 271,            0.029912,             0.02072,           0.0031851,             0.89667,             0.83217,             0.90509,             0.61091,            0.020066,             0.01671,            0.001409,              0.0019,              0.0019,              0.0019
                 272,            0.029921,            0.021135,           0.0033886,              0.8609,             0.85012,             0.90549,             0.61945,            0.019719,            0.016435,           0.0014151,             0.00187,             0.00187,             0.00187
                 273,            0.029837,            0.022357,           0.0031071,             0.92668,              0.8135,             0.90242,             0.61534,            0.019746,             0.01652,           0.0014301,             0.00184,             0.00184,             0.00184
                 274,            0.029229,            0.021382,           0.0028402,             0.91144,             0.82289,             0.90559,             0.61675,            0.019642,            0.016446,           0.0014129,             0.00181,             0.00181,             0.00181
                 275,            0.030026,            0.021849,           0.0025745,             0.90744,             0.81276,             0.89932,               0.608,            0.020008,            0.016679,           0.0014399,             0.00178,             0.00178,             0.00178
                 276,            0.030742,            0.020338,            0.002829,             0.92023,             0.80665,             0.90499,             0.61833,            0.019741,            0.016624,           0.0013938,             0.00175,             0.00175,             0.00175
                 277,            0.028494,            0.021648,           0.0026426,             0.91096,             0.83059,             0.90909,             0.61839,            0.019819,             0.01667,           0.0013976,             0.00172,             0.00172,             0.00172
                 278,             0.02972,            0.021587,           0.0028466,             0.89326,             0.83461,             0.90357,             0.61796,            0.019689,            0.016449,           0.0014019,             0.00169,             0.00169,             0.00169
                 279,            0.030063,            0.021765,           0.0029237,              0.8842,             0.82916,             0.89563,             0.60808,            0.019888,            0.016525,           0.0014438,             0.00166,             0.00166,             0.00166
                 280,             0.02998,            0.024714,           0.0028981,             0.92881,             0.80795,             0.90467,              0.6138,            0.019808,             0.01665,           0.0013946,             0.00163,             0.00163,             0.00163
                 281,            0.029915,            0.022924,            0.002904,             0.89994,             0.84631,              0.9136,             0.62577,            0.019569,            0.016429,           0.0013628,              0.0016,              0.0016,              0.0016
                 282,            0.029437,            0.021508,           0.0027424,             0.93639,             0.80639,              0.9138,             0.62424,             0.01964,            0.016485,           0.0013441,             0.00157,             0.00157,             0.00157
                 283,            0.030656,            0.022135,           0.0029744,             0.93384,             0.80511,              0.9133,             0.62162,            0.019746,            0.016613,           0.0013276,             0.00154,             0.00154,             0.00154
                 284,            0.029697,            0.022325,           0.0029035,             0.91066,             0.83036,             0.91194,             0.62891,            0.019545,            0.016501,           0.0013593,             0.00151,             0.00151,             0.00151
                 285,             0.02936,            0.021816,           0.0030493,             0.88792,              0.8501,             0.91717,             0.62825,            0.019599,            0.016505,           0.0013342,             0.00148,             0.00148,             0.00148
                 286,            0.031675,            0.022969,           0.0031104,             0.92423,             0.80684,             0.91226,             0.62338,            0.019608,            0.016425,           0.0013202,             0.00145,             0.00145,             0.00145
                 287,            0.029798,            0.022504,           0.0027017,             0.88074,             0.85092,             0.91202,              0.6226,            0.019547,            0.016396,           0.0013282,             0.00142,             0.00142,             0.00142
                 288,            0.029958,            0.020439,           0.0031166,             0.86376,             0.85985,              0.9108,             0.61754,            0.019768,            0.016584,           0.0013583,             0.00139,             0.00139,             0.00139
                 289,            0.029301,            0.020333,            0.003049,             0.91798,              0.8183,             0.90909,             0.62085,            0.019572,            0.016456,           0.0013655,             0.00136,             0.00136,             0.00136
                 290,            0.030725,            0.023849,           0.0029944,             0.87993,              0.8471,             0.91279,             0.62677,             0.01962,            0.016553,           0.0013335,             0.00133,             0.00133,             0.00133
                 291,            0.029246,            0.020385,           0.0030306,             0.91627,             0.81712,             0.91087,             0.62885,            0.019422,            0.016242,           0.0013001,              0.0013,              0.0013,              0.0013
                 292,            0.031111,            0.021833,           0.0032759,             0.92697,             0.81289,             0.91271,              0.6285,            0.019371,            0.016419,           0.0013109,             0.00127,             0.00127,             0.00127
                 293,            0.029565,            0.020405,           0.0026181,              0.9198,             0.81683,             0.91244,             0.63161,             0.01917,            0.016209,            0.001275,             0.00124,             0.00124,             0.00124
                 294,            0.029386,             0.02069,            0.002805,             0.92237,             0.81178,             0.91219,              0.6268,            0.019268,            0.016379,           0.0012782,             0.00121,             0.00121,             0.00121
                 295,            0.029559,             0.02159,           0.0030391,             0.91967,             0.82055,             0.91136,             0.63235,            0.019177,            0.016232,           0.0013006,             0.00118,             0.00118,             0.00118
                 296,            0.029931,             0.02089,           0.0028755,              0.9205,             0.82262,             0.91751,             0.63283,            0.019415,            0.016364,           0.0012807,             0.00115,             0.00115,             0.00115
                 297,             0.02937,             0.02089,           0.0028318,             0.93048,             0.81407,             0.91921,             0.63067,            0.019401,            0.016294,           0.0012701,             0.00112,             0.00112,             0.00112
                 298,            0.029725,            0.021543,           0.0031592,             0.87665,             0.85477,             0.91993,             0.63654,            0.019242,            0.016144,            0.001271,             0.00109,             0.00109,             0.00109
                 299,            0.029384,             0.02146,           0.0028888,             0.90414,             0.82599,             0.91598,             0.62862,              0.0194,            0.016273,           0.0012665,             0.00106,             0.00106,             0.00106
